0.000000,3.700160,0.000000,0.000000,3.435957,3.182414,3.346658,3.681300,4.044377,3.606116,0.000000,3.362148,3.498208,3.780512,4.218795,3.803527,5.216352,1.668675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.652334,0.000000,0.000000,3.419510,3.433090,3.431482,3.536250,3.883632,3.512620,0.000000,3.188973,3.792835,3.604599,4.028781,3.380344,4.440057,1.941295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.595030,0.000000,0.000000,3.412934,2.970451,2.894405,3.661463,3.876805,3.631402,0.000000,3.384265,3.769665,3.421844,3.493722,3.605387,4.885473,2.593229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.943179,0.000000,0.000000,3.820252,4.157374,3.830794,3.669789,3.784857,3.534530,0.000000,3.270323,4.154933,3.488835,4.359412,2.244461,3.397480,0.721800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.882454,0.000000,0.000000,3.534621,3.792751,3.503934,3.674116,4.077015,3.478200,0.000000,3.503716,4.449069,3.413509,3.516748,2.353416,3.149714,2.273031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.908107,0.000000,0.000000,3.517652,3.771168,3.183072,3.647515,4.514704,3.481346,0.000000,3.481951,4.598197,3.021025,3.137265,2.308760,3.185348,2.124464,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.536803,0.000000,0.000000,3.490900,3.420845,3.305427,3.556305,4.259358,3.550261,0.000000,3.144854,3.616644,3.573982,4.341674,3.303370,4.869435,1.368128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.036005,0.000000,0.000000,3.827367,3.922101,3.719757,3.970212,3.300960,3.822008,0.000000,4.109517,4.176033,3.651038,5.146836,0.953361,1.428220,1.144179,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.286844,0.000000,0.000000,3.641284,3.667394,3.490969,4.080278,3.711340,3.832945,0.000000,4.278750,4.006909,4.110228,5.420769,1.304700,2.034744,0.375694,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.330798,0.000000,0.000000,3.756558,3.895224,3.708850,4.142803,3.472198,3.880674,0.000000,4.341826,4.193654,4.009287,5.650969,0.313772,0.789959,0.140924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.256761,0.000000,0.000000,3.497660,3.750828,3.439970,4.154161,3.379804,3.736431,0.000000,4.337484,4.242051,4.079519,5.628462,0.178306,0.483398,0.046571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.250568,0.000000,0.000000,3.498222,3.660899,3.407234,4.201645,3.397949,3.819326,0.000000,4.398316,4.156194,4.072322,5.735051,0.051921,0.452067,0.013391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.297984,0.000000,0.000000,3.644971,3.849351,3.459172,4.210526,3.327279,3.744869,0.000000,4.442569,4.249332,3.995341,5.748804,0.000000,0.384092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.339029,0.000000,0.000000,3.675319,3.891152,3.577962,4.245431,3.270972,3.759999,0.000000,4.556768,4.349494,4.004022,5.719521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.336054,0.000000,0.000000,3.720029,4.010566,3.613553,4.257780,3.307352,3.722464,0.000000,4.623544,4.426451,4.012606,5.809469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.999778,0.000000,0.000000,3.230521,2.934819,2.428682,3.869278,3.877112,3.378755,0.000000,3.750435,3.554571,3.835686,4.379878,2.977774,4.289604,0.861984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.423563,0.000000,0.000000,3.815354,3.901247,3.810297,4.082145,3.517287,3.957639,0.000000,3.824114,4.568162,3.791925,5.153183,0.078038,0.490551,0.064315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.499770,0.000000,0.000000,3.918110,3.946242,3.640800,4.303150,3.584980,3.969497,0.000000,4.524000,4.550600,3.973888,5.481349,0.000000,0.304417,0.032761,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.402474,0.000000,0.000000,3.855410,3.840250,3.360471,4.194935,3.752542,3.826623,0.000000,4.187695,4.080250,3.968202,4.834705,1.597480,2.543769,0.728194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.336133,0.000000,0.000000,3.554626,3.682253,3.478999,4.259189,3.435065,3.907266,0.000000,4.269933,4.002831,4.130827,5.542956,0.852066,1.595272,0.253052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.359511,0.000000,0.000000,3.741815,4.006386,3.177082,4.070875,4.135976,3.558841,0.000000,3.824342,4.159386,3.891717,5.084918,1.655562,2.937475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.478523,0.000000,0.000000,3.790354,3.964298,3.712477,4.250041,3.265907,3.933682,0.000000,4.392174,4.613448,3.862939,5.415617,0.000000,0.000000,0.162914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.337979,0.000000,0.000000,3.637663,3.899642,3.431221,4.239161,3.556889,3.765774,0.000000,4.523808,4.367562,4.066081,5.659016,0.128904,0.609364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.268490,0.000000,0.000000,3.572602,3.618217,3.147637,3.949869,4.144533,3.542120,0.000000,3.746099,3.933510,3.906886,4.448351,2.608549,3.849084,0.601223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.368670,0.000000,0.000000,3.602640,3.587606,3.342882,4.097229,3.555367,3.826788,0.000000,3.981796,4.668103,3.735671,4.805836,0.128080,0.410027,0.632320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.231486,0.000000,0.000000,3.592128,3.357788,2.806908,4.132637,4.076474,3.842499,0.000000,3.943634,4.218688,3.732423,4.764781,1.341911,2.650509,0.156735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.447141,0.000000,0.000000,3.927794,3.938045,4.007080,4.194017,3.118418,3.981239,0.000000,4.312488,4.079880,3.908935,5.645038,0.363243,0.867207,0.086087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.477122,0.000000,0.000000,3.614653,3.783770,3.729486,4.289237,3.500398,3.969632,0.000000,4.466617,4.132217,4.280563,5.548746,0.757000,1.254677,0.499224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.371872,0.000000,0.000000,3.531906,3.738159,3.512617,4.216712,3.666236,3.910745,0.000000,4.204497,3.986092,4.367526,5.680107,1.230165,1.951620,0.309321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.254089,0.000000,0.000000,3.396799,3.482811,2.887912,3.983629,4.123657,3.604644,0.000000,3.560688,3.961324,3.842827,4.704081,2.136064,3.360505,0.172295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.410913,0.000000,0.000000,3.815421,3.990206,3.799973,4.207136,3.144606,3.874388,0.000000,4.366020,4.540387,3.882082,5.625432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.360168,0.000000,0.000000,3.634564,3.612808,2.862825,3.995921,4.203344,3.490025,0.000000,3.924207,4.057170,3.921806,4.582422,2.031652,3.144145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.388708,0.000000,0.000000,3.892104,4.024460,3.850628,4.189916,3.235679,3.904416,0.000000,4.448852,4.635098,3.799388,5.434626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.132601,0.000000,0.000000,3.595554,3.687185,2.767238,4.002466,4.275920,3.295534,0.000000,4.135141,4.523376,3.839345,4.598114,1.427489,2.490798,0.143299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.535267,0.000000,0.000000,3.933694,3.991515,3.927595,4.265433,3.233157,3.971936,0.000000,4.471811,4.501565,3.952307,5.709582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.299330,0.000000,0.000000,3.533432,3.027037,2.641541,3.955502,4.237744,3.621838,0.000000,3.735953,3.637116,3.879800,4.082843,3.318302,4.821288,0.851507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.408105,0.000000,0.000000,4.000422,4.090594,4.096860,4.145542,2.967093,3.932827,0.000000,4.397368,4.211815,3.803076,5.642884,0.000000,0.000000,0.282974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.096682,0.000000,0.000000,3.277507,2.897555,2.638007,3.811669,4.126648,3.507640,0.000000,3.717921,3.560571,3.887773,3.813338,3.442609,4.758321,1.405199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.377912,0.000000,0.000000,4.004016,3.716114,3.533748,4.117497,3.796794,4.184494,0.000000,3.885812,4.206842,3.466345,4.575681,0.701488,1.858843,0.369974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
